
*****************************************
Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
*****************************************
[SPARSE] Conv backend: flex_gemm; Attention backend: flash_attn
[SPARSE] Conv backend: flex_gemm; Attention backend: flash_attn
[SPARSE] Conv backend: flex_gemm; Attention backend: flash_attn
[ATTENTION] Using backend: flash_attn
[ATTENTION] Using backend: flash_attn
[ATTENTION] Using backend: flash_attn
Loaded SLat 512 weights from /mnt/cpfs/yurh/TRELLIS.2-4B/ckpts/slat_flow_img2shape_dit_1_3B_512_bf16.safetensors
Loaded SLat 512 weights from /mnt/cpfs/yurh/TRELLIS.2-4B/ckpts/slat_flow_img2shape_dit_1_3B_512_bf16.safetensors
Loaded SLat 512 weights from /mnt/cpfs/yurh/TRELLIS.2-4B/ckpts/slat_flow_img2shape_dit_1_3B_512_bf16.safetensors
DualPartSLatModel (512, cross_attn from block 29): 1603M total, 311M trainable
DualPartSLatModel (512, cross_attn from block 29): 1603M total, 311M trainable
DualPartSLatModel (512, cross_attn from block 29): 1603M total, 311M trainable
[Dataset] 2250 samples

=== Progressive SLat Refiner Training ===
  GPUs: 3, Data: 2250 samples
  Trainable: 311M / 1603M
  Steps: 20000, LR: 0.0001
  Progressive: block 29→15, expand every 500 steps
  Output: /mnt/data_ssd/infinigen-sim/slat_progressive_full

  [4140/20000] loss=0.3501 lr=1.00e-04 active=9 | 1.59 it/s ETA 167m
  [4160/20000] loss=0.3979 lr=1.00e-04 active=9 | 1.59 it/s ETA 166m
  [4180/20000] loss=0.2516 lr=1.00e-04 active=9 | 1.59 it/s ETA 166m
  [4200/20000] loss=0.3572 lr=1.00e-04 active=9 | 1.59 it/s ETA 166m
  [4220/20000] loss=0.3259 lr=1.00e-04 active=9 | 1.59 it/s ETA 166m
  [4240/20000] loss=0.2373 lr=1.00e-04 active=9 | 1.58 it/s ETA 166m
  [4260/20000] loss=0.2508 lr=1.00e-04 active=9 | 1.58 it/s ETA 166m
  [4280/20000] loss=0.2329 lr=1.00e-04 active=9 | 1.58 it/s ETA 166m
  [4300/20000] loss=0.3095 lr=1.00e-04 active=9 | 1.58 it/s ETA 165m
  [4320/20000] loss=0.3448 lr=1.00e-04 active=9 | 1.58 it/s ETA 165m
  [4340/20000] loss=0.3003 lr=1.00e-04 active=9 | 1.58 it/s ETA 165m
  [4360/20000] loss=0.1939 lr=1.00e-04 active=9 | 1.58 it/s ETA 165m
  [4380/20000] loss=0.2960 lr=1.00e-04 active=9 | 1.58 it/s ETA 165m
  [4400/20000] loss=0.3795 lr=1.00e-04 active=9 | 1.58 it/s ETA 164m
  [4420/20000] loss=0.2640 lr=1.00e-04 active=9 | 1.58 it/s ETA 164m
  [4440/20000] loss=0.3592 lr=1.00e-04 active=9 | 1.58 it/s ETA 164m
  [4460/20000] loss=0.3531 lr=1.00e-04 active=9 | 1.58 it/s ETA 164m
  [4480/20000] loss=0.3010 lr=1.00e-04 active=9 | 1.58 it/s ETA 164m
  [4500/20000] loss=0.2659 lr=1.00e-04 active=9 | 1.58 it/s ETA 164m

  >>> Step 4500: expanded to 10 cross-attn layers (blocks 20-29)

  [4520/20000] loss=0.4214 lr=1.00e-04 active=10 | 1.58 it/s ETA 163m
  [4540/20000] loss=0.4203 lr=1.00e-04 active=10 | 1.58 it/s ETA 163m
  [4560/20000] loss=0.4251 lr=1.00e-04 active=10 | 1.58 it/s ETA 163m
  [4580/20000] loss=0.2791 lr=1.00e-04 active=10 | 1.58 it/s ETA 163m
  [4600/20000] loss=0.3853 lr=1.00e-04 active=10 | 1.58 it/s ETA 163m
  [4620/20000] loss=0.3905 lr=1.00e-04 active=10 | 1.58 it/s ETA 163m
  [4640/20000] loss=0.3675 lr=1.00e-04 active=10 | 1.58 it/s ETA 162m
  [4660/20000] loss=0.2583 lr=1.00e-04 active=10 | 1.58 it/s ETA 162m
  [4680/20000] loss=0.2633 lr=1.00e-04 active=10 | 1.58 it/s ETA 162m
  [4700/20000] loss=0.3403 lr=1.00e-04 active=10 | 1.58 it/s ETA 162m
  [4720/20000] loss=0.4265 lr=1.00e-04 active=10 | 1.58 it/s ETA 162m
  [4740/20000] loss=0.3490 lr=1.00e-04 active=10 | 1.58 it/s ETA 161m
  [4760/20000] loss=0.2656 lr=1.00e-04 active=10 | 1.57 it/s ETA 161m
  [4780/20000] loss=0.3861 lr=1.00e-04 active=10 | 1.57 it/s ETA 161m
  [4800/20000] loss=0.3129 lr=1.00e-04 active=10 | 1.57 it/s ETA 161m
  [4820/20000] loss=0.2065 lr=1.00e-04 active=10 | 1.57 it/s ETA 161m
  [4840/20000] loss=0.2832 lr=1.00e-04 active=10 | 1.57 it/s ETA 161m
  [4860/20000] loss=0.3242 lr=1.00e-04 active=10 | 1.57 it/s ETA 161m
  [4880/20000] loss=0.3623 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m
  [4900/20000] loss=0.1988 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m
  [4920/20000] loss=0.2633 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m
  [4940/20000] loss=0.3019 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m
  [4960/20000] loss=0.3340 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m
  [4980/20000] loss=0.2488 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m
  [5000/20000] loss=0.2489 lr=1.00e-04 active=10 | 1.57 it/s ETA 160m

  >>> Step 5000: expanded to 11 cross-attn layers (blocks 19-29)

  [5020/20000] loss=0.2580 lr=1.00e-04 active=11 | 1.57 it/s ETA 159m
  [5040/20000] loss=0.2700 lr=1.00e-04 active=11 | 1.57 it/s ETA 159m
  [5060/20000] loss=0.3744 lr=1.00e-04 active=11 | 1.57 it/s ETA 159m
  [5080/20000] loss=0.2927 lr=1.00e-04 active=11 | 1.57 it/s ETA 159m
  [5100/20000] loss=0.3058 lr=1.00e-04 active=11 | 1.57 it/s ETA 159m
  [5120/20000] loss=0.4167 lr=1.00e-04 active=11 | 1.57 it/s ETA 158m
  [5140/20000] loss=0.2476 lr=1.00e-04 active=11 | 1.56 it/s ETA 158m
  [5160/20000] loss=0.2932 lr=1.00e-04 active=11 | 1.56 it/s ETA 158m
  [5180/20000] loss=0.2286 lr=1.00e-04 active=11 | 1.56 it/s ETA 158m
  [5200/20000] loss=0.2973 lr=1.00e-04 active=11 | 1.56 it/s ETA 158m
  [5220/20000] loss=0.3554 lr=1.00e-04 active=11 | 1.56 it/s ETA 158m
  [5240/20000] loss=0.3502 lr=1.00e-04 active=11 | 1.56 it/s ETA 158m
  [5260/20000] loss=0.4197 lr=1.00e-04 active=11 | 1.56 it/s ETA 157m
  [5280/20000] loss=0.3394 lr=1.00e-04 active=11 | 1.56 it/s ETA 157m
  [5300/20000] loss=0.3825 lr=1.00e-04 active=11 | 1.56 it/s ETA 157m
  [5320/20000] loss=0.2218 lr=1.00e-04 active=11 | 1.56 it/s ETA 157m
  [5340/20000] loss=0.2710 lr=1.00e-04 active=11 | 1.56 it/s ETA 157m
  [5360/20000] loss=0.3975 lr=1.00e-04 active=11 | 1.56 it/s ETA 156m
  [5380/20000] loss=0.3150 lr=1.00e-04 active=11 | 1.56 it/s ETA 156m
  [5400/20000] loss=0.4071 lr=1.00e-04 active=11 | 1.56 it/s ETA 156m
  [5420/20000] loss=0.3796 lr=1.00e-04 active=11 | 1.56 it/s ETA 156m
  [5440/20000] loss=0.2431 lr=1.00e-04 active=11 | 1.56 it/s ETA 156m
  [5460/20000] loss=0.1736 lr=1.00e-04 active=11 | 1.56 it/s ETA 156m
  [5480/20000] loss=0.3741 lr=1.00e-04 active=11 | 1.56 it/s ETA 155m
  [5500/20000] loss=0.2607 lr=1.00e-04 active=11 | 1.56 it/s ETA 155m

  >>> Step 5500: expanded to 12 cross-attn layers (blocks 18-29)

  [5520/20000] loss=0.3901 lr=1.00e-04 active=12 | 1.56 it/s ETA 155m
  [5540/20000] loss=0.4201 lr=1.00e-04 active=12 | 1.56 it/s ETA 155m
  [5560/20000] loss=0.3595 lr=1.00e-04 active=12 | 1.56 it/s ETA 155m
  [5580/20000] loss=0.2597 lr=1.00e-04 active=12 | 1.56 it/s ETA 155m
  [5600/20000] loss=0.2594 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5620/20000] loss=0.3380 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5640/20000] loss=0.2897 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5660/20000] loss=0.2891 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5680/20000] loss=0.3377 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5700/20000] loss=0.2533 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5720/20000] loss=0.2922 lr=1.00e-04 active=12 | 1.55 it/s ETA 154m
  [5740/20000] loss=0.3203 lr=1.00e-04 active=12 | 1.55 it/s ETA 153m
  [5760/20000] loss=0.3865 lr=1.00e-04 active=12 | 1.55 it/s ETA 153m
  [5780/20000] loss=0.2794 lr=1.00e-04 active=12 | 1.55 it/s ETA 153m
  [5800/20000] loss=0.3124 lr=1.00e-04 active=12 | 1.55 it/s ETA 153m
  [5820/20000] loss=0.3032 lr=1.00e-04 active=12 | 1.55 it/s ETA 153m
  [5840/20000] loss=0.4263 lr=1.00e-04 active=12 | 1.55 it/s ETA 152m
  [5860/20000] loss=0.3267 lr=1.00e-04 active=12 | 1.55 it/s ETA 152m
  [5880/20000] loss=0.3090 lr=1.00e-04 active=12 | 1.55 it/s ETA 152m
  [5900/20000] loss=0.3364 lr=1.00e-04 active=12 | 1.55 it/s ETA 152m
  [5920/20000] loss=0.2767 lr=1.00e-04 active=12 | 1.55 it/s ETA 152m
  [5940/20000] loss=0.2558 lr=1.00e-04 active=12 | 1.55 it/s ETA 152m
  [5960/20000] loss=0.3148 lr=1.00e-04 active=12 | 1.54 it/s ETA 151m
  [5980/20000] loss=0.2720 lr=1.00e-04 active=12 | 1.54 it/s ETA 151m
  [6000/20000] loss=0.2135 lr=1.00e-04 active=12 | 1.54 it/s ETA 151m
  Saved: /mnt/data_ssd/infinigen-sim/slat_progressive_full/step_6000.pt

  >>> Step 6000: expanded to 13 cross-attn layers (blocks 17-29)

  [6020/20000] loss=0.2856 lr=1.00e-04 active=13 | 1.54 it/s ETA 151m
  [6040/20000] loss=0.6142 lr=1.00e-04 active=13 | 1.54 it/s ETA 151m
  [6060/20000] loss=0.2878 lr=1.00e-04 active=13 | 1.54 it/s ETA 151m
  [6080/20000] loss=0.4233 lr=1.00e-04 active=13 | 1.54 it/s ETA 151m
  [6100/20000] loss=0.2731 lr=1.00e-04 active=13 | 1.54 it/s ETA 150m
  [6120/20000] loss=0.4060 lr=1.00e-04 active=13 | 1.54 it/s ETA 150m
  [6140/20000] loss=0.3806 lr=1.00e-04 active=13 | 1.54 it/s ETA 150m
  [6160/20000] loss=0.2520 lr=1.00e-04 active=13 | 1.54 it/s ETA 150m
  [6180/20000] loss=0.2944 lr=1.00e-04 active=13 | 1.54 it/s ETA 150m
  [6200/20000] loss=0.2680 lr=1.00e-04 active=13 | 1.54 it/s ETA 149m
  [6220/20000] loss=0.3263 lr=1.00e-04 active=13 | 1.54 it/s ETA 149m
  [6240/20000] loss=0.2597 lr=1.00e-04 active=13 | 1.54 it/s ETA 149m
  [6260/20000] loss=0.2542 lr=1.00e-04 active=13 | 1.54 it/s ETA 149m
  [6280/20000] loss=0.3779 lr=1.00e-04 active=13 | 1.54 it/s ETA 149m
  [6300/20000] loss=0.3636 lr=1.00e-04 active=13 | 1.54 it/s ETA 149m
  [6320/20000] loss=0.2012 lr=1.00e-04 active=13 | 1.54 it/s ETA 148m
  [6340/20000] loss=0.3439 lr=1.00e-04 active=13 | 1.54 it/s ETA 148m
  [6360/20000] loss=0.2998 lr=1.00e-04 active=13 | 1.54 it/s ETA 148m
  [6380/20000] loss=0.4742 lr=1.00e-04 active=13 | 1.53 it/s ETA 148m
  [6400/20000] loss=0.2351 lr=1.00e-04 active=13 | 1.53 it/s ETA 148m
  [6420/20000] loss=0.3461 lr=1.00e-04 active=13 | 1.53 it/s ETA 148m
  [6440/20000] loss=0.3400 lr=1.00e-04 active=13 | 1.53 it/s ETA 147m
  [6460/20000] loss=0.3260 lr=1.00e-04 active=13 | 1.53 it/s ETA 147m
  [6480/20000] loss=0.3531 lr=1.00e-04 active=13 | 1.53 it/s ETA 147m
  [6500/20000] loss=0.3380 lr=1.00e-04 active=13 | 1.53 it/s ETA 147m

  >>> Step 6500: expanded to 14 cross-attn layers (blocks 16-29)

  [6520/20000] loss=0.2785 lr=1.00e-04 active=14 | 1.53 it/s ETA 147m
  [6540/20000] loss=0.3160 lr=1.00e-04 active=14 | 1.53 it/s ETA 147m
  [6560/20000] loss=0.4639 lr=1.00e-04 active=14 | 1.53 it/s ETA 146m
  [6580/20000] loss=0.3376 lr=1.00e-04 active=14 | 1.53 it/s ETA 146m
  [6600/20000] loss=0.3521 lr=1.00e-04 active=14 | 1.53 it/s ETA 146m
  [6620/20000] loss=0.4795 lr=1.00e-04 active=14 | 1.53 it/s ETA 146m
  [6640/20000] loss=0.2766 lr=1.00e-04 active=14 | 1.53 it/s ETA 146m
  [6660/20000] loss=0.2165 lr=1.00e-04 active=14 | 1.53 it/s ETA 145m
  [6680/20000] loss=0.1983 lr=1.00e-04 active=14 | 1.53 it/s ETA 145m
  [6700/20000] loss=0.3511 lr=1.00e-04 active=14 | 1.53 it/s ETA 145m
  [6720/20000] loss=0.3622 lr=1.00e-04 active=14 | 1.53 it/s ETA 145m
  [6740/20000] loss=0.2490 lr=1.00e-04 active=14 | 1.53 it/s ETA 145m
  [6760/20000] loss=0.3974 lr=1.00e-04 active=14 | 1.53 it/s ETA 145m
  [6780/20000] loss=0.3234 lr=1.00e-04 active=14 | 1.53 it/s ETA 144m
  [6800/20000] loss=0.3432 lr=1.00e-04 active=14 | 1.52 it/s ETA 144m
  [6820/20000] loss=0.2366 lr=1.00e-04 active=14 | 1.52 it/s ETA 144m
  [6840/20000] loss=0.4112 lr=1.00e-04 active=14 | 1.52 it/s ETA 144m
  [6860/20000] loss=0.3724 lr=1.00e-04 active=14 | 1.52 it/s ETA 144m
  [6880/20000] loss=0.2835 lr=1.00e-04 active=14 | 1.52 it/s ETA 143m
  [6900/20000] loss=0.2682 lr=1.00e-04 active=14 | 1.52 it/s ETA 143m
  [6920/20000] loss=0.3011 lr=1.00e-04 active=14 | 1.52 it/s ETA 143m
  [6940/20000] loss=0.3250 lr=1.00e-04 active=14 | 1.52 it/s ETA 143m
  [6960/20000] loss=0.2933 lr=1.00e-04 active=14 | 1.52 it/s ETA 143m
  [6980/20000] loss=0.2512 lr=1.00e-04 active=14 | 1.52 it/s ETA 143m
  [7000/20000] loss=0.3401 lr=1.00e-04 active=14 | 1.52 it/s ETA 142m

  >>> Step 7000: expanded to 15 cross-attn layers (blocks 15-29)

  [7020/20000] loss=0.3413 lr=1.00e-04 active=15 | 1.52 it/s ETA 142m
  [7040/20000] loss=0.4230 lr=1.00e-04 active=15 | 1.52 it/s ETA 142m
  [7060/20000] loss=0.2845 lr=1.00e-04 active=15 | 1.52 it/s ETA 142m
  [7080/20000] loss=0.4246 lr=1.00e-04 active=15 | 1.52 it/s ETA 142m
  [7100/20000] loss=0.2772 lr=1.00e-04 active=15 | 1.52 it/s ETA 141m
  [7120/20000] loss=0.2891 lr=1.00e-04 active=15 | 1.52 it/s ETA 141m
  [7140/20000] loss=0.3468 lr=1.00e-04 active=15 | 1.52 it/s ETA 141m
  [7160/20000] loss=0.3026 lr=1.00e-04 active=15 | 1.52 it/s ETA 141m
  [7180/20000] loss=0.4336 lr=1.00e-04 active=15 | 1.52 it/s ETA 141m
  [7200/20000] loss=0.2582 lr=1.00e-04 active=15 | 1.52 it/s ETA 141m
  [7220/20000] loss=0.3057 lr=1.00e-04 active=15 | 1.52 it/s ETA 140m
  [7240/20000] loss=0.3783 lr=1.00e-04 active=15 | 1.52 it/s ETA 140m
  [7260/20000] loss=0.2379 lr=1.00e-04 active=15 | 1.52 it/s ETA 140m
  [7280/20000] loss=0.2624 lr=1.00e-04 active=15 | 1.52 it/s ETA 140m
  [7300/20000] loss=0.3759 lr=1.00e-04 active=15 | 1.52 it/s ETA 140m
  [7320/20000] loss=0.2087 lr=1.00e-04 active=15 | 1.52 it/s ETA 139m
  [7340/20000] loss=0.2766 lr=1.00e-04 active=15 | 1.52 it/s ETA 139m
  [7360/20000] loss=0.2918 lr=1.00e-04 active=15 | 1.52 it/s ETA 139m
  [7380/20000] loss=0.3057 lr=1.00e-04 active=15 | 1.51 it/s ETA 139m
  [7400/20000] loss=0.3066 lr=1.00e-04 active=15 | 1.51 it/s ETA 139m
  [7420/20000] loss=0.2122 lr=1.00e-04 active=15 | 1.51 it/s ETA 139m
  [7440/20000] loss=0.4065 lr=1.00e-04 active=15 | 1.51 it/s ETA 138m
  [7460/20000] loss=0.2553 lr=1.00e-04 active=15 | 1.51 it/s ETA 138m
  [7480/20000] loss=0.4300 lr=1.00e-04 active=15 | 1.51 it/s ETA 138m
  [7500/20000] loss=0.1879 lr=1.00e-04 active=15 | 1.51 it/s ETA 138m
  [7520/20000] loss=0.3781 lr=1.00e-04 active=15 | 1.51 it/s ETA 138m
  [7540/20000] loss=0.3319 lr=1.00e-04 active=15 | 1.51 it/s ETA 137m
  [7560/20000] loss=0.2644 lr=1.00e-04 active=15 | 1.51 it/s ETA 137m
  [7580/20000] loss=0.2993 lr=1.00e-04 active=15 | 1.51 it/s ETA 137m
  [7600/20000] loss=0.3249 lr=1.00e-04 active=15 | 1.51 it/s ETA 137m
  [7620/20000] loss=0.3178 lr=1.00e-04 active=15 | 1.51 it/s ETA 137m
  [7640/20000] loss=0.2968 lr=1.00e-04 active=15 | 1.51 it/s ETA 136m
  [7660/20000] loss=0.2701 lr=1.00e-04 active=15 | 1.51 it/s ETA 136m
  [7680/20000] loss=0.2789 lr=1.00e-04 active=15 | 1.51 it/s ETA 136m
  [7700/20000] loss=0.2591 lr=1.00e-04 active=15 | 1.51 it/s ETA 136m
  [7720/20000] loss=0.3606 lr=1.00e-04 active=15 | 1.51 it/s ETA 136m
  [7740/20000] loss=0.2293 lr=1.00e-04 active=15 | 1.51 it/s ETA 135m
  [7760/20000] loss=0.3267 lr=1.00e-04 active=15 | 1.51 it/s ETA 135m
  [7780/20000] loss=0.2563 lr=1.00e-04 active=15 | 1.51 it/s ETA 135m
  [7800/20000] loss=0.3073 lr=1.00e-04 active=15 | 1.51 it/s ETA 135m
  [7820/20000] loss=0.2397 lr=1.00e-04 active=15 | 1.51 it/s ETA 135m
  [7840/20000] loss=0.3291 lr=1.00e-04 active=15 | 1.51 it/s ETA 134m
  [7860/20000] loss=0.3003 lr=1.00e-04 active=15 | 1.51 it/s ETA 134m
  [7880/20000] loss=0.1944 lr=1.00e-04 active=15 | 1.51 it/s ETA 134m
  [7900/20000] loss=0.2902 lr=1.00e-04 active=15 | 1.51 it/s ETA 134m
  [7920/20000] loss=0.2982 lr=1.00e-04 active=15 | 1.51 it/s ETA 134m
  [7940/20000] loss=0.2467 lr=1.00e-04 active=15 | 1.50 it/s ETA 134m
  [7960/20000] loss=0.2727 lr=1.00e-04 active=15 | 1.50 it/s ETA 133m
  [7980/20000] loss=0.3678 lr=1.00e-04 active=15 | 1.50 it/s ETA 133m
  [8000/20000] loss=0.3195 lr=1.00e-04 active=15 | 1.50 it/s ETA 133m
  Saved: /mnt/data_ssd/infinigen-sim/slat_progressive_full/step_8000.pt
  [8020/20000] loss=0.2407 lr=1.00e-04 active=15 | 1.50 it/s ETA 133m
  [8040/20000] loss=0.3224 lr=1.00e-04 active=15 | 1.50 it/s ETA 133m
  [8060/20000] loss=0.4029 lr=1.00e-04 active=15 | 1.50 it/s ETA 132m
  [8080/20000] loss=0.1597 lr=1.00e-04 active=15 | 1.50 it/s ETA 132m
  [8100/20000] loss=0.2805 lr=1.00e-04 active=15 | 1.50 it/s ETA 132m
  [8120/20000] loss=0.2411 lr=1.00e-04 active=15 | 1.50 it/s ETA 132m
  [8140/20000] loss=0.2026 lr=1.00e-04 active=15 | 1.50 it/s ETA 132m
  [8160/20000] loss=0.3839 lr=1.00e-04 active=15 | 1.50 it/s ETA 132m
  [8180/20000] loss=0.3885 lr=1.00e-04 active=15 | 1.50 it/s ETA 131m
  [8200/20000] loss=0.2191 lr=1.00e-04 active=15 | 1.50 it/s ETA 131m
  [8220/20000] loss=0.2726 lr=1.00e-04 active=15 | 1.50 it/s ETA 131m
  [8240/20000] loss=0.3356 lr=1.00e-04 active=15 | 1.50 it/s ETA 131m
  [8260/20000] loss=0.3545 lr=1.00e-04 active=15 | 1.50 it/s ETA 131m
  [8280/20000] loss=0.2451 lr=1.00e-04 active=15 | 1.50 it/s ETA 130m
  [8300/20000] loss=0.2721 lr=1.00e-04 active=15 | 1.50 it/s ETA 130m
  [8320/20000] loss=0.2943 lr=1.00e-04 active=15 | 1.50 it/s ETA 130m
  [8340/20000] loss=0.3541 lr=1.00e-04 active=15 | 1.50 it/s ETA 130m
  [8360/20000] loss=0.4016 lr=1.00e-04 active=15 | 1.50 it/s ETA 130m
  [8380/20000] loss=0.2559 lr=1.00e-04 active=15 | 1.50 it/s ETA 129m
  [8400/20000] loss=0.3363 lr=1.00e-04 active=15 | 1.50 it/s ETA 129m
  [8420/20000] loss=0.2692 lr=1.00e-04 active=15 | 1.50 it/s ETA 129m
  [8440/20000] loss=0.2718 lr=1.00e-04 active=15 | 1.50 it/s ETA 129m
  [8460/20000] loss=0.2898 lr=1.00e-04 active=15 | 1.50 it/s ETA 129m
  [8480/20000] loss=0.3457 lr=1.00e-04 active=15 | 1.50 it/s ETA 128m
  [8500/20000] loss=0.3964 lr=1.00e-04 active=15 | 1.49 it/s ETA 128m
  [8520/20000] loss=0.2897 lr=1.00e-04 active=15 | 1.49 it/s ETA 128m
  [8540/20000] loss=0.3998 lr=1.00e-04 active=15 | 1.49 it/s ETA 128m
  [8560/20000] loss=0.2258 lr=1.00e-04 active=15 | 1.49 it/s ETA 128m
  [8580/20000] loss=0.3798 lr=1.00e-04 active=15 | 1.49 it/s ETA 127m
  [8600/20000] loss=0.3117 lr=1.00e-04 active=15 | 1.49 it/s ETA 127m
  [8620/20000] loss=0.1898 lr=1.00e-04 active=15 | 1.49 it/s ETA 127m
  [8640/20000] loss=0.2403 lr=1.00e-04 active=15 | 1.49 it/s ETA 127m
  [8660/20000] loss=0.3317 lr=1.00e-04 active=15 | 1.49 it/s ETA 127m
  [8680/20000] loss=0.2616 lr=1.00e-04 active=15 | 1.49 it/s ETA 126m
  [8700/20000] loss=0.2510 lr=1.00e-04 active=15 | 1.49 it/s ETA 126m
  [8720/20000] loss=0.3326 lr=1.00e-04 active=15 | 1.49 it/s ETA 126m
  [8740/20000] loss=0.3591 lr=1.00e-04 active=15 | 1.49 it/s ETA 126m
  [8760/20000] loss=0.2113 lr=1.00e-04 active=15 | 1.49 it/s ETA 126m
  [8780/20000] loss=0.2055 lr=1.00e-04 active=15 | 1.49 it/s ETA 125m
  [8800/20000] loss=0.4251 lr=1.00e-04 active=15 | 1.49 it/s ETA 125m
  [8820/20000] loss=0.1926 lr=1.00e-04 active=15 | 1.49 it/s ETA 125m
  [8840/20000] loss=0.2862 lr=1.00e-04 active=15 | 1.49 it/s ETA 125m
  [8860/20000] loss=0.3565 lr=1.00e-04 active=15 | 1.49 it/s ETA 125m
  [8880/20000] loss=0.2191 lr=1.00e-04 active=15 | 1.49 it/s ETA 124m
  [8900/20000] loss=0.2835 lr=1.00e-04 active=15 | 1.49 it/s ETA 124m
  [8920/20000] loss=0.2362 lr=1.00e-04 active=15 | 1.49 it/s ETA 124m
  [8940/20000] loss=0.3578 lr=1.00e-04 active=15 | 1.49 it/s ETA 124m
  [8960/20000] loss=0.2183 lr=1.00e-04 active=15 | 1.49 it/s ETA 124m
  [8980/20000] loss=0.3578 lr=1.00e-04 active=15 | 1.49 it/s ETA 123m
  [9000/20000] loss=0.1916 lr=1.00e-04 active=15 | 1.49 it/s ETA 123m
  [9020/20000] loss=0.2437 lr=1.00e-04 active=15 | 1.49 it/s ETA 123m
  [9040/20000] loss=0.2787 lr=1.00e-04 active=15 | 1.49 it/s ETA 123m
  [9060/20000] loss=0.2466 lr=1.00e-04 active=15 | 1.49 it/s ETA 123m
  [9080/20000] loss=0.1921 lr=1.00e-04 active=15 | 1.49 it/s ETA 122m
  [9100/20000] loss=0.2976 lr=1.00e-04 active=15 | 1.49 it/s ETA 122m
  [9120/20000] loss=0.3892 lr=1.00e-04 active=15 | 1.49 it/s ETA 122m
  [9140/20000] loss=0.2580 lr=1.00e-04 active=15 | 1.49 it/s ETA 122m
  [9160/20000] loss=0.2456 lr=1.00e-04 active=15 | 1.49 it/s ETA 122m
  [9180/20000] loss=0.3897 lr=1.00e-04 active=15 | 1.49 it/s ETA 121m
  [9200/20000] loss=0.3918 lr=1.00e-04 active=15 | 1.49 it/s ETA 121m
  [9220/20000] loss=0.2698 lr=1.00e-04 active=15 | 1.49 it/s ETA 121m
  [9240/20000] loss=0.3165 lr=1.00e-04 active=15 | 1.49 it/s ETA 121m
  [9260/20000] loss=0.2228 lr=1.00e-04 active=15 | 1.49 it/s ETA 120m
  [9280/20000] loss=0.2084 lr=1.00e-04 active=15 | 1.49 it/s ETA 120m
  [9300/20000] loss=0.3292 lr=1.00e-04 active=15 | 1.49 it/s ETA 120m
  [9320/20000] loss=0.2873 lr=1.00e-04 active=15 | 1.49 it/s ETA 120m
  [9340/20000] loss=0.2885 lr=1.00e-04 active=15 | 1.48 it/s ETA 120m
  [9360/20000] loss=0.2661 lr=1.00e-04 active=15 | 1.48 it/s ETA 119m
  [9380/20000] loss=0.2275 lr=1.00e-04 active=15 | 1.48 it/s ETA 119m
  [9400/20000] loss=0.2637 lr=1.00e-04 active=15 | 1.48 it/s ETA 119m
  [9420/20000] loss=0.3226 lr=1.00e-04 active=15 | 1.48 it/s ETA 119m
  [9440/20000] loss=0.4241 lr=1.00e-04 active=15 | 1.48 it/s ETA 119m
  [9460/20000] loss=0.3284 lr=1.00e-04 active=15 | 1.48 it/s ETA 118m
  [9480/20000] loss=0.2452 lr=1.00e-04 active=15 | 1.48 it/s ETA 118m
  [9500/20000] loss=0.3309 lr=1.00e-04 active=15 | 1.48 it/s ETA 118m
  [9520/20000] loss=0.2558 lr=1.00e-04 active=15 | 1.48 it/s ETA 118m
  [9540/20000] loss=0.2818 lr=1.00e-04 active=15 | 1.48 it/s ETA 118m
  [9560/20000] loss=0.3002 lr=1.00e-04 active=15 | 1.48 it/s ETA 117m
  [9580/20000] loss=0.3381 lr=1.00e-04 active=15 | 1.48 it/s ETA 117m
  [9600/20000] loss=0.3863 lr=1.00e-04 active=15 | 1.48 it/s ETA 117m
  [9620/20000] loss=0.2428 lr=1.00e-04 active=15 | 1.48 it/s ETA 117m
  [9640/20000] loss=0.3508 lr=1.00e-04 active=15 | 1.48 it/s ETA 116m
  [9660/20000] loss=0.2638 lr=1.00e-04 active=15 | 1.48 it/s ETA 116m
  [9680/20000] loss=0.1677 lr=1.00e-04 active=15 | 1.48 it/s ETA 116m
  [9700/20000] loss=0.2623 lr=1.00e-04 active=15 | 1.48 it/s ETA 116m
  [9720/20000] loss=0.2563 lr=1.00e-04 active=15 | 1.48 it/s ETA 116m
  [9740/20000] loss=0.2681 lr=1.00e-04 active=15 | 1.48 it/s ETA 115m
  [9760/20000] loss=0.3282 lr=1.00e-04 active=15 | 1.48 it/s ETA 115m
