Training:   3%|▎         | 300/10000 [44:29<23:56:43,  8.89s/it, loss=0.5372, lr=2.44e-05, n=13627]
Training:   3%|▎         | 300/10000 [44:38<23:56:43,  8.89s/it, loss=0.4418, lr=2.44e-05, n=13627]
Training:   3%|▎         | 301/10000 [44:38<23:57:12,  8.89s/it, loss=0.4418, lr=2.44e-05, n=13627]
Training:   3%|▎         | 301/10000 [44:47<23:57:12,  8.89s/it, loss=0.3239, lr=2.44e-05, n=13627]
Training:   3%|▎         | 302/10000 [44:47<23:56:10,  8.89s/it, loss=0.3239, lr=2.44e-05, n=13627]
Training:   3%|▎         | 302/10000 [44:55<23:56:10,  8.89s/it, loss=0.5106, lr=2.44e-05, n=13627]
Training:   3%|▎         | 303/10000 [44:55<23:55:39,  8.88s/it, loss=0.5106, lr=2.44e-05, n=13627]
Training:   3%|▎         | 303/10000 [45:04<23:55:39,  8.88s/it, loss=0.5120, lr=2.44e-05, n=13627]
Training:   3%|▎         | 304/10000 [45:04<23:55:02,  8.88s/it, loss=0.5120, lr=2.44e-05, n=13627]
Training:   3%|▎         | 304/10000 [45:13<23:55:02,  8.88s/it, loss=0.3233, lr=2.44e-05, n=13627]
Training:   3%|▎         | 305/10000 [45:13<23:56:40,  8.89s/it, loss=0.3233, lr=2.44e-05, n=13627]
Training:   3%|▎         | 305/10000 [45:22<23:56:40,  8.89s/it, loss=0.5797, lr=2.44e-05, n=13627]
Training:   3%|▎         | 306/10000 [45:22<23:55:56,  8.89s/it, loss=0.5797, lr=2.44e-05, n=13627]
Training:   3%|▎         | 306/10000 [45:31<23:55:56,  8.89s/it, loss=0.4694, lr=2.44e-05, n=13627]
Training:   3%|▎         | 307/10000 [45:31<23:55:33,  8.89s/it, loss=0.4694, lr=2.44e-05, n=13627]
Training:   3%|▎         | 307/10000 [45:40<23:55:33,  8.89s/it, loss=0.4899, lr=2.44e-05, n=13627]
Training:   3%|▎         | 308/10000 [45:40<23:54:58,  8.88s/it, loss=0.4899, lr=2.44e-05, n=13627]
Training:   3%|▎         | 308/10000 [45:49<23:54:58,  8.88s/it, loss=0.5121, lr=2.44e-05, n=13627]
Training:   3%|▎         | 309/10000 [45:49<23:54:53,  8.88s/it, loss=0.5121, lr=2.44e-05, n=13627]
Training:   3%|▎         | 309/10000 [45:58<23:54:53,  8.88s/it, loss=0.5155, lr=2.44e-05, n=13627]
Training:   3%|▎         | 310/10000 [45:58<23:54:19,  8.88s/it, loss=0.5155, lr=2.44e-05, n=13627]
Training:   3%|▎         | 310/10000 [46:07<23:54:19,  8.88s/it, loss=0.5329, lr=2.44e-05, n=13627]
Training:   3%|▎         | 311/10000 [46:07<23:54:26,  8.88s/it, loss=0.5329, lr=2.44e-05, n=13627]
Training:   3%|▎         | 311/10000 [46:15<23:54:26,  8.88s/it, loss=0.4965, lr=2.44e-05, n=13627]
Training:   3%|▎         | 312/10000 [46:15<23:56:37,  8.90s/it, loss=0.4965, lr=2.44e-05, n=13627]
Training:   3%|▎         | 312/10000 [46:24<23:56:37,  8.90s/it, loss=0.4560, lr=2.44e-05, n=13627]
Training:   3%|▎         | 313/10000 [46:24<23:55:57,  8.89s/it, loss=0.4560, lr=2.44e-05, n=13627]
Training:   3%|▎         | 313/10000 [46:33<23:55:57,  8.89s/it, loss=0.4716, lr=2.44e-05, n=13627]
Training:   3%|▎         | 314/10000 [46:33<24:04:46,  8.95s/it, loss=0.4716, lr=2.44e-05, n=13627]
Training:   3%|▎         | 314/10000 [46:42<24:04:46,  8.95s/it, loss=0.4355, lr=2.43e-05, n=13627]
Training:   3%|▎         | 315/10000 [46:42<24:01:42,  8.93s/it, loss=0.4355, lr=2.43e-05, n=13627]
Training:   3%|▎         | 315/10000 [46:51<24:01:42,  8.93s/it, loss=0.4311, lr=2.43e-05, n=13627]
Training:   3%|▎         | 316/10000 [46:51<23:58:56,  8.92s/it, loss=0.4311, lr=2.43e-05, n=13627]
Training:   3%|▎         | 316/10000 [47:00<23:58:56,  8.92s/it, loss=0.4842, lr=2.43e-05, n=13627]
Training:   3%|▎         | 317/10000 [47:00<23:58:34,  8.91s/it, loss=0.4842, lr=2.43e-05, n=13627]
Training:   3%|▎         | 317/10000 [47:09<23:58:34,  8.91s/it, loss=0.4167, lr=2.43e-05, n=13627]
Training:   3%|▎         | 318/10000 [47:09<23:57:44,  8.91s/it, loss=0.4167, lr=2.43e-05, n=13627]
Training:   3%|▎         | 318/10000 [47:18<23:57:44,  8.91s/it, loss=0.3825, lr=2.43e-05, n=13627]
Training:   3%|▎         | 319/10000 [47:18<24:01:06,  8.93s/it, loss=0.3825, lr=2.43e-05, n=13627]
Training:   3%|▎         | 319/10000 [47:27<24:01:06,  8.93s/it, loss=0.4295, lr=2.43e-05, n=13627]
Training:   3%|▎         | 320/10000 [47:27<24:02:25,  8.94s/it, loss=0.4295, lr=2.43e-05, n=13627]
Training:   3%|▎         | 320/10000 [47:36<24:02:25,  8.94s/it, loss=0.4510, lr=2.43e-05, n=13627]
Training:   3%|▎         | 321/10000 [47:36<23:59:23,  8.92s/it, loss=0.4510, lr=2.43e-05, n=13627]
Training:   3%|▎         | 321/10000 [47:45<23:59:23,  8.92s/it, loss=0.5970, lr=2.43e-05, n=13627]
Training:   3%|▎         | 322/10000 [47:45<23:58:53,  8.92s/it, loss=0.5970, lr=2.43e-05, n=13627]
Training:   3%|▎         | 322/10000 [47:54<23:58:53,  8.92s/it, loss=0.4085, lr=2.43e-05, n=13627]
Training:   3%|▎         | 323/10000 [47:54<23:56:42,  8.91s/it, loss=0.4085, lr=2.43e-05, n=13627]
Training:   3%|▎         | 323/10000 [48:03<23:56:42,  8.91s/it, loss=0.5727, lr=2.43e-05, n=13627]
Training:   3%|▎         | 324/10000 [48:03<23:55:47,  8.90s/it, loss=0.5727, lr=2.43e-05, n=13627]
Training:   3%|▎         | 324/10000 [48:11<23:55:47,  8.90s/it, loss=0.5906, lr=2.43e-05, n=13627]
Training:   3%|▎         | 325/10000 [48:11<23:58:11,  8.92s/it, loss=0.5906, lr=2.43e-05, n=13627]
Training:   3%|▎         | 325/10000 [48:20<23:58:11,  8.92s/it, loss=0.5801, lr=2.43e-05, n=13627]
Training:   3%|▎         | 326/10000 [48:20<24:01:10,  8.94s/it, loss=0.5801, lr=2.43e-05, n=13627]
Training:   3%|▎         | 326/10000 [48:29<24:01:10,  8.94s/it, loss=0.4844, lr=2.43e-05, n=13627]
Training:   3%|▎         | 327/10000 [48:29<23:58:09,  8.92s/it, loss=0.4844, lr=2.43e-05, n=13627]
Training:   3%|▎         | 327/10000 [48:38<23:58:09,  8.92s/it, loss=0.4041, lr=2.43e-05, n=13627]
Training:   3%|▎         | 328/10000 [48:38<23:55:22,  8.90s/it, loss=0.4041, lr=2.43e-05, n=13627]
Training:   3%|▎         | 328/10000 [48:47<23:55:22,  8.90s/it, loss=0.4235, lr=2.43e-05, n=13627]
Training:   3%|▎         | 329/10000 [48:47<23:55:32,  8.91s/it, loss=0.4235, lr=2.43e-05, n=13627]
Training:   3%|▎         | 329/10000 [48:56<23:55:32,  8.91s/it, loss=0.4373, lr=2.43e-05, n=13627]
Training:   3%|▎         | 330/10000 [48:56<23:54:04,  8.90s/it, loss=0.4373, lr=2.43e-05, n=13627]
Training:   3%|▎         | 330/10000 [49:05<23:54:04,  8.90s/it, loss=0.4493, lr=2.43e-05, n=13627]
Training:   3%|▎         | 331/10000 [49:05<23:52:43,  8.89s/it, loss=0.4493, lr=2.43e-05, n=13627]
Training:   3%|▎         | 331/10000 [49:14<23:52:43,  8.89s/it, loss=0.3947, lr=2.43e-05, n=13627]
Training:   3%|▎         | 332/10000 [49:14<23:51:56,  8.89s/it, loss=0.3947, lr=2.43e-05, n=13627]
Training:   3%|▎         | 332/10000 [49:23<23:51:56,  8.89s/it, loss=0.5944, lr=2.43e-05, n=13627]
Training:   3%|▎         | 333/10000 [49:23<23:51:36,  8.89s/it, loss=0.5944, lr=2.43e-05, n=13627]
Training:   3%|▎         | 333/10000 [49:32<23:51:36,  8.89s/it, loss=0.6594, lr=2.43e-05, n=13627]
Training:   3%|▎         | 334/10000 [49:32<23:51:24,  8.89s/it, loss=0.6594, lr=2.43e-05, n=13627]
Training:   3%|▎         | 334/10000 [49:40<23:51:24,  8.89s/it, loss=0.5207, lr=2.43e-05, n=13627]
Training:   3%|▎         | 335/10000 [49:40<23:52:18,  8.89s/it, loss=0.5207, lr=2.43e-05, n=13627]
Training:   3%|▎         | 335/10000 [49:49<23:52:18,  8.89s/it, loss=0.4754, lr=2.43e-05, n=13627]
Training:   3%|▎         | 336/10000 [49:49<23:53:17,  8.90s/it, loss=0.4754, lr=2.43e-05, n=13627]
Training:   3%|▎         | 336/10000 [49:58<23:53:17,  8.90s/it, loss=0.4697, lr=2.43e-05, n=13627]
Training:   3%|▎         | 337/10000 [49:58<23:51:14,  8.89s/it, loss=0.4697, lr=2.43e-05, n=13627]
Training:   3%|▎         | 337/10000 [50:07<23:51:14,  8.89s/it, loss=0.5276, lr=2.42e-05, n=13627]
Training:   3%|▎         | 338/10000 [50:07<23:50:49,  8.89s/it, loss=0.5276, lr=2.42e-05, n=13627]
Training:   3%|▎         | 338/10000 [50:16<23:50:49,  8.89s/it, loss=0.6476, lr=2.42e-05, n=13627]
Training:   3%|▎         | 339/10000 [50:16<23:49:43,  8.88s/it, loss=0.6476, lr=2.42e-05, n=13627]
Training:   3%|▎         | 339/10000 [50:25<23:49:43,  8.88s/it, loss=0.4188, lr=2.42e-05, n=13627]
Training:   3%|▎         | 340/10000 [50:25<23:52:39,  8.90s/it, loss=0.4188, lr=2.42e-05, n=13627]
Training:   3%|▎         | 340/10000 [50:34<23:52:39,  8.90s/it, loss=0.4869, lr=2.42e-05, n=13627]
Training:   3%|▎         | 341/10000 [50:34<23:51:39,  8.89s/it, loss=0.4869, lr=2.42e-05, n=13627]
Training:   3%|▎         | 341/10000 [50:43<23:51:39,  8.89s/it, loss=0.6229, lr=2.42e-05, n=13627]
Training:   3%|▎         | 342/10000 [50:43<23:50:13,  8.89s/it, loss=0.6229, lr=2.42e-05, n=13627]
Training:   3%|▎         | 342/10000 [50:52<23:50:13,  8.89s/it, loss=0.6616, lr=2.42e-05, n=13627]
Training:   3%|▎         | 343/10000 [50:52<23:53:51,  8.91s/it, loss=0.6616, lr=2.42e-05, n=13627]
Training:   3%|▎         | 343/10000 [51:00<23:53:51,  8.91s/it, loss=0.5267, lr=2.42e-05, n=13627]
Training:   3%|▎         | 344/10000 [51:00<23:52:04,  8.90s/it, loss=0.5267, lr=2.42e-05, n=13627]
Training:   3%|▎         | 344/10000 [51:09<23:52:04,  8.90s/it, loss=0.5716, lr=2.42e-05, n=13627]
Training:   3%|▎         | 345/10000 [51:09<23:51:12,  8.89s/it, loss=0.5716, lr=2.42e-05, n=13627]
Training:   3%|▎         | 345/10000 [51:18<23:51:12,  8.89s/it, loss=0.5365, lr=2.42e-05, n=13627]
Training:   3%|▎         | 346/10000 [51:18<23:53:50,  8.91s/it, loss=0.5365, lr=2.42e-05, n=13627]
Training:   3%|▎         | 346/10000 [51:27<23:53:50,  8.91s/it, loss=0.5533, lr=2.42e-05, n=13627]
Training:   3%|▎         | 347/10000 [51:27<23:52:15,  8.90s/it, loss=0.5533, lr=2.42e-05, n=13627]
Training:   3%|▎         | 347/10000 [51:36<23:52:15,  8.90s/it, loss=0.5328, lr=2.42e-05, n=13627]
Training:   3%|▎         | 348/10000 [51:36<23:47:22,  8.87s/it, loss=0.5328, lr=2.42e-05, n=13627]
Training:   3%|▎         | 348/10000 [51:45<23:47:22,  8.87s/it, loss=0.5317, lr=2.42e-05, n=13627]
Training:   3%|▎         | 349/10000 [51:45<23:47:29,  8.87s/it, loss=0.5317, lr=2.42e-05, n=13627]
Training:   3%|▎         | 349/10000 [51:54<23:47:29,  8.87s/it, loss=0.5297, lr=2.42e-05, n=13627]
Training:   4%|▎         | 350/10000 [51:54<23:47:22,  8.87s/it, loss=0.5297, lr=2.42e-05, n=13627]
Training:   4%|▎         | 350/10000 [52:03<23:47:22,  8.87s/it, loss=0.5144, lr=2.42e-05, n=13627]
Training:   4%|▎         | 351/10000 [52:03<23:47:47,  8.88s/it, loss=0.5144, lr=2.42e-05, n=13627]
Training:   4%|▎         | 351/10000 [52:12<23:47:47,  8.88s/it, loss=0.5099, lr=2.42e-05, n=13627]
Training:   4%|▎         | 352/10000 [52:12<23:47:49,  8.88s/it, loss=0.5099, lr=2.42e-05, n=13627]
Training:   4%|▎         | 352/10000 [52:20<23:47:49,  8.88s/it, loss=0.4050, lr=2.42e-05, n=13627]
Training:   4%|▎         | 353/10000 [52:20<23:47:09,  8.88s/it, loss=0.4050, lr=2.42e-05, n=13627]
Training:   4%|▎         | 353/10000 [52:29<23:47:09,  8.88s/it, loss=0.5644, lr=2.42e-05, n=13627]
Training:   4%|▎         | 354/10000 [52:29<23:47:42,  8.88s/it, loss=0.5644, lr=2.42e-05, n=13627]
Training:   4%|▎         | 354/10000 [52:38<23:47:42,  8.88s/it, loss=0.4577, lr=2.42e-05, n=13627]
Training:   4%|▎         | 355/10000 [52:38<23:49:51,  8.89s/it, loss=0.4577, lr=2.42e-05, n=13627]
Training:   4%|▎         | 355/10000 [52:47<23:49:51,  8.89s/it, loss=0.5672, lr=2.42e-05, n=13627]
Training:   4%|▎         | 356/10000 [52:47<23:49:14,  8.89s/it, loss=0.5672, lr=2.42e-05, n=13627]
Training:   4%|▎         | 356/10000 [52:56<23:49:14,  8.89s/it, loss=0.4007, lr=2.42e-05, n=13627]
Training:   4%|▎         | 357/10000 [52:56<23:52:16,  8.91s/it, loss=0.4007, lr=2.42e-05, n=13627]
Training:   4%|▎         | 357/10000 [53:05<23:52:16,  8.91s/it, loss=0.5458, lr=2.42e-05, n=13627]
Training:   4%|▎         | 358/10000 [53:05<23:52:04,  8.91s/it, loss=0.5458, lr=2.42e-05, n=13627]
Training:   4%|▎         | 358/10000 [53:14<23:52:04,  8.91s/it, loss=0.4919, lr=2.42e-05, n=13627]
Training:   4%|▎         | 359/10000 [53:14<23:50:04,  8.90s/it, loss=0.4919, lr=2.42e-05, n=13627]
Training:   4%|▎         | 359/10000 [53:23<23:50:04,  8.90s/it, loss=0.3809, lr=2.42e-05, n=13627]
Training:   4%|▎         | 360/10000 [53:23<23:49:00,  8.89s/it, loss=0.3809, lr=2.42e-05, n=13627]
Training:   4%|▎         | 360/10000 [53:32<23:49:00,  8.89s/it, loss=0.4528, lr=2.41e-05, n=13627]
Training:   4%|▎         | 361/10000 [53:32<23:48:04,  8.89s/it, loss=0.4528, lr=2.41e-05, n=13627]
Training:   4%|▎         | 361/10000 [53:40<23:48:04,  8.89s/it, loss=0.5711, lr=2.41e-05, n=13627]
Training:   4%|▎         | 362/10000 [53:40<23:48:46,  8.89s/it, loss=0.5711, lr=2.41e-05, n=13627]
Training:   4%|▎         | 362/10000 [53:49<23:48:46,  8.89s/it, loss=0.4843, lr=2.41e-05, n=13627]
Training:   4%|▎         | 363/10000 [53:49<23:47:59,  8.89s/it, loss=0.4843, lr=2.41e-05, n=13627]
Training:   4%|▎         | 363/10000 [53:58<23:47:59,  8.89s/it, loss=0.4464, lr=2.41e-05, n=13627]
Training:   4%|▎         | 364/10000 [53:58<23:46:49,  8.88s/it, loss=0.4464, lr=2.41e-05, n=13627]
Training:   4%|▎         | 364/10000 [54:07<23:46:49,  8.88s/it, loss=0.5261, lr=2.41e-05, n=13627]
Training:   4%|▎         | 365/10000 [54:07<23:46:15,  8.88s/it, loss=0.5261, lr=2.41e-05, n=13627]
Training:   4%|▎         | 365/10000 [54:16<23:46:15,  8.88s/it, loss=0.5217, lr=2.41e-05, n=13627]
Training:   4%|▎         | 366/10000 [54:16<23:45:52,  8.88s/it, loss=0.5217, lr=2.41e-05, n=13627]
Training:   4%|▎         | 366/10000 [54:25<23:45:52,  8.88s/it, loss=0.5513, lr=2.41e-05, n=13627]
Training:   4%|▎         | 367/10000 [54:25<23:50:15,  8.91s/it, loss=0.5513, lr=2.41e-05, n=13627]
Training:   4%|▎         | 367/10000 [54:34<23:50:15,  8.91s/it, loss=0.5587, lr=2.41e-05, n=13627]
Training:   4%|▎         | 368/10000 [54:34<23:49:16,  8.90s/it, loss=0.5587, lr=2.41e-05, n=13627]
Training:   4%|▎         | 368/10000 [54:43<23:49:16,  8.90s/it, loss=0.4602, lr=2.41e-05, n=13627]
Training:   4%|▎         | 369/10000 [54:43<23:52:41,  8.93s/it, loss=0.4602, lr=2.41e-05, n=13627]
Training:   4%|▎         | 369/10000 [54:52<23:52:41,  8.93s/it, loss=0.5579, lr=2.41e-05, n=13627]
Training:   4%|▎         | 370/10000 [54:52<23:53:04,  8.93s/it, loss=0.5579, lr=2.41e-05, n=13627]
Training:   4%|▎         | 370/10000 [55:01<23:53:04,  8.93s/it, loss=0.4720, lr=2.41e-05, n=13627]
Training:   4%|▎         | 371/10000 [55:01<23:50:24,  8.91s/it, loss=0.4720, lr=2.41e-05, n=13627]
Training:   4%|▎         | 371/10000 [55:10<23:50:24,  8.91s/it, loss=0.4757, lr=2.41e-05, n=13627]
Training:   4%|▎         | 372/10000 [55:10<23:49:57,  8.91s/it, loss=0.4757, lr=2.41e-05, n=13627]  [Dynamic] +31 train, +18 test | total: 13658 train, 3884 test

Training:   4%|▎         | 372/10000 [55:18<23:49:57,  8.91s/it, loss=0.5461, lr=2.41e-05, n=13658]
Training:   4%|▎         | 373/10000 [55:18<23:50:49,  8.92s/it, loss=0.5461, lr=2.41e-05, n=13658]
Training:   4%|▎         | 373/10000 [55:27<23:50:49,  8.92s/it, loss=0.4939, lr=2.41e-05, n=13658]
Training:   4%|▎         | 374/10000 [55:27<23:49:56,  8.91s/it, loss=0.4939, lr=2.41e-05, n=13658]
Training:   4%|▎         | 374/10000 [55:36<23:49:56,  8.91s/it, loss=0.5021, lr=2.41e-05, n=13658]
Training:   4%|▍         | 375/10000 [55:36<23:50:42,  8.92s/it, loss=0.5021, lr=2.41e-05, n=13658]
Training:   4%|▍         | 375/10000 [55:45<23:50:42,  8.92s/it, loss=0.3356, lr=2.41e-05, n=13658]
Training:   4%|▍         | 376/10000 [55:45<23:48:32,  8.91s/it, loss=0.3356, lr=2.41e-05, n=13658]
Training:   4%|▍         | 376/10000 [55:54<23:48:32,  8.91s/it, loss=0.4836, lr=2.41e-05, n=13658]
Training:   4%|▍         | 377/10000 [55:54<23:47:16,  8.90s/it, loss=0.4836, lr=2.41e-05, n=13658]
Training:   4%|▍         | 377/10000 [56:03<23:47:16,  8.90s/it, loss=0.4400, lr=2.41e-05, n=13658]
Training:   4%|▍         | 378/10000 [56:03<23:48:14,  8.91s/it, loss=0.4400, lr=2.41e-05, n=13658]
Training:   4%|▍         | 378/10000 [56:12<23:48:14,  8.91s/it, loss=0.4980, lr=2.41e-05, n=13658]
Training:   4%|▍         | 379/10000 [56:12<23:46:44,  8.90s/it, loss=0.4980, lr=2.41e-05, n=13658]
Training:   4%|▍         | 379/10000 [56:21<23:46:44,  8.90s/it, loss=0.4169, lr=2.41e-05, n=13658]
Training:   4%|▍         | 380/10000 [56:21<23:46:39,  8.90s/it, loss=0.4169, lr=2.41e-05, n=13658]
Training:   4%|▍         | 380/10000 [56:30<23:46:39,  8.90s/it, loss=0.5477, lr=2.41e-05, n=13658]
Training:   4%|▍         | 381/10000 [56:30<23:46:00,  8.89s/it, loss=0.5477, lr=2.41e-05, n=13658]
Training:   4%|▍         | 381/10000 [56:39<23:46:00,  8.89s/it, loss=0.5279, lr=2.41e-05, n=13658]
Training:   4%|▍         | 382/10000 [56:39<23:45:27,  8.89s/it, loss=0.5279, lr=2.41e-05, n=13658]
Training:   4%|▍         | 382/10000 [56:47<23:45:27,  8.89s/it, loss=0.5601, lr=2.41e-05, n=13658]
Training:   4%|▍         | 383/10000 [56:47<23:44:41,  8.89s/it, loss=0.5601, lr=2.41e-05, n=13658]
Training:   4%|▍         | 383/10000 [56:56<23:44:41,  8.89s/it, loss=0.5106, lr=2.40e-05, n=13658]
Training:   4%|▍         | 384/10000 [56:56<23:44:40,  8.89s/it, loss=0.5106, lr=2.40e-05, n=13658]
Training:   4%|▍         | 384/10000 [57:05<23:44:40,  8.89s/it, loss=0.4979, lr=2.40e-05, n=13658]
Training:   4%|▍         | 385/10000 [57:05<23:43:59,  8.89s/it, loss=0.4979, lr=2.40e-05, n=13658]
Training:   4%|▍         | 385/10000 [57:14<23:43:59,  8.89s/it, loss=0.4412, lr=2.40e-05, n=13658]
Training:   4%|▍         | 386/10000 [57:14<23:43:48,  8.89s/it, loss=0.4412, lr=2.40e-05, n=13658]  [Dynamic] +27 train, +10 test | total: 13685 train, 3894 test

Training:   4%|▍         | 386/10000 [57:23<23:43:48,  8.89s/it, loss=0.4550, lr=2.40e-05, n=13685]
Training:   4%|▍         | 387/10000 [57:23<23:43:22,  8.88s/it, loss=0.4550, lr=2.40e-05, n=13685]
Training:   4%|▍         | 387/10000 [57:32<23:43:22,  8.88s/it, loss=0.4340, lr=2.40e-05, n=13685]
Training:   4%|▍         | 388/10000 [57:32<23:43:01,  8.88s/it, loss=0.4340, lr=2.40e-05, n=13685]
Training:   4%|▍         | 388/10000 [57:41<23:43:01,  8.88s/it, loss=0.5287, lr=2.40e-05, n=13685]
Training:   4%|▍         | 389/10000 [57:41<23:42:34,  8.88s/it, loss=0.5287, lr=2.40e-05, n=13685]
Training:   4%|▍         | 389/10000 [57:50<23:42:34,  8.88s/it, loss=0.4513, lr=2.40e-05, n=13685]
Training:   4%|▍         | 390/10000 [57:50<23:42:27,  8.88s/it, loss=0.4513, lr=2.40e-05, n=13685]
Training:   4%|▍         | 390/10000 [57:58<23:42:27,  8.88s/it, loss=0.4672, lr=2.40e-05, n=13685]
Training:   4%|▍         | 391/10000 [57:58<23:42:11,  8.88s/it, loss=0.4672, lr=2.40e-05, n=13685]
Training:   4%|▍         | 391/10000 [58:07<23:42:11,  8.88s/it, loss=0.4725, lr=2.40e-05, n=13685]
Training:   4%|▍         | 392/10000 [58:07<23:41:48,  8.88s/it, loss=0.4725, lr=2.40e-05, n=13685]
Training:   4%|▍         | 392/10000 [58:16<23:41:48,  8.88s/it, loss=0.4708, lr=2.40e-05, n=13685]
Training:   4%|▍         | 393/10000 [58:16<23:41:34,  8.88s/it, loss=0.4708, lr=2.40e-05, n=13685]
Training:   4%|▍         | 393/10000 [58:25<23:41:34,  8.88s/it, loss=0.4628, lr=2.40e-05, n=13685]
Training:   4%|▍         | 394/10000 [58:25<23:41:31,  8.88s/it, loss=0.4628, lr=2.40e-05, n=13685]
Training:   4%|▍         | 394/10000 [58:34<23:41:31,  8.88s/it, loss=0.5276, lr=2.40e-05, n=13685]
Training:   4%|▍         | 395/10000 [58:34<23:41:34,  8.88s/it, loss=0.5276, lr=2.40e-05, n=13685]
Training:   4%|▍         | 395/10000 [58:43<23:41:34,  8.88s/it, loss=0.4673, lr=2.40e-05, n=13685]
Training:   4%|▍         | 396/10000 [58:43<23:41:06,  8.88s/it, loss=0.4673, lr=2.40e-05, n=13685]
Training:   4%|▍         | 396/10000 [58:52<23:41:06,  8.88s/it, loss=0.4861, lr=2.40e-05, n=13685]
Training:   4%|▍         | 397/10000 [58:52<23:40:33,  8.88s/it, loss=0.4861, lr=2.40e-05, n=13685]
Training:   4%|▍         | 397/10000 [59:01<23:40:33,  8.88s/it, loss=0.4308, lr=2.40e-05, n=13685]
Training:   4%|▍         | 398/10000 [59:01<23:40:49,  8.88s/it, loss=0.4308, lr=2.40e-05, n=13685]
Training:   4%|▍         | 398/10000 [59:10<23:40:49,  8.88s/it, loss=0.4330, lr=2.40e-05, n=13685]
Training:   4%|▍         | 399/10000 [59:10<23:40:38,  8.88s/it, loss=0.4330, lr=2.40e-05, n=13685]
Training:   4%|▍         | 399/10000 [59:18<23:40:38,  8.88s/it, loss=0.4539, lr=2.40e-05, n=13685]  Step 20400/30000 | avg100: 0.491339 | lr: 2.40e-05 | n_train=13082

Training:   4%|▍         | 400/10000 [59:18<23:40:27,  8.88s/it, loss=0.4539, lr=2.40e-05, n=13685]
Training:   4%|▍         | 400/10000 [59:27<23:40:27,  8.88s/it, loss=0.4708, lr=2.40e-05, n=13685]
Training:   4%|▍         | 401/10000 [59:27<23:40:19,  8.88s/it, loss=0.4708, lr=2.40e-05, n=13685]
Training:   4%|▍         | 401/10000 [59:36<23:40:19,  8.88s/it, loss=0.4389, lr=2.40e-05, n=13685]
Training:   4%|▍         | 402/10000 [59:36<23:40:17,  8.88s/it, loss=0.4389, lr=2.40e-05, n=13685]
Training:   4%|▍         | 402/10000 [59:45<23:40:17,  8.88s/it, loss=0.4345, lr=2.40e-05, n=13685]
Training:   4%|▍         | 403/10000 [59:45<23:40:06,  8.88s/it, loss=0.4345, lr=2.40e-05, n=13685]
Training:   4%|▍         | 403/10000 [59:54<23:40:06,  8.88s/it, loss=0.6189, lr=2.40e-05, n=13685]
Training:   4%|▍         | 404/10000 [59:54<23:40:17,  8.88s/it, loss=0.6189, lr=2.40e-05, n=13685]
Training:   4%|▍         | 404/10000 [1:00:03<23:40:17,  8.88s/it, loss=0.5352, lr=2.40e-05, n=13685]
Training:   4%|▍         | 405/10000 [1:00:03<23:40:05,  8.88s/it, loss=0.5352, lr=2.40e-05, n=13685]
Training:   4%|▍         | 405/10000 [1:00:12<23:40:05,  8.88s/it, loss=0.4851, lr=2.40e-05, n=13685]
Training:   4%|▍         | 406/10000 [1:00:12<23:40:03,  8.88s/it, loss=0.4851, lr=2.40e-05, n=13685]
Training:   4%|▍         | 406/10000 [1:00:21<23:40:03,  8.88s/it, loss=0.4978, lr=2.39e-05, n=13685]
Training:   4%|▍         | 407/10000 [1:00:21<23:39:48,  8.88s/it, loss=0.4978, lr=2.39e-05, n=13685]
Training:   4%|▍         | 407/10000 [1:00:29<23:39:48,  8.88s/it, loss=0.5420, lr=2.39e-05, n=13685]
Training:   4%|▍         | 408/10000 [1:00:29<23:40:37,  8.89s/it, loss=0.5420, lr=2.39e-05, n=13685]
Training:   4%|▍         | 408/10000 [1:00:38<23:40:37,  8.89s/it, loss=0.4260, lr=2.39e-05, n=13685]
Training:   4%|▍         | 409/10000 [1:00:38<23:40:16,  8.89s/it, loss=0.4260, lr=2.39e-05, n=13685]
Training:   4%|▍         | 409/10000 [1:00:47<23:40:16,  8.89s/it, loss=0.4562, lr=2.39e-05, n=13685]
Training:   4%|▍         | 410/10000 [1:00:47<23:40:37,  8.89s/it, loss=0.4562, lr=2.39e-05, n=13685]
Training:   4%|▍         | 410/10000 [1:00:56<23:40:37,  8.89s/it, loss=0.5026, lr=2.39e-05, n=13685]
Training:   4%|▍         | 411/10000 [1:00:56<23:39:50,  8.88s/it, loss=0.5026, lr=2.39e-05, n=13685]
Training:   4%|▍         | 411/10000 [1:01:05<23:39:50,  8.88s/it, loss=0.5080, lr=2.39e-05, n=13685]
Training:   4%|▍         | 412/10000 [1:01:05<23:39:25,  8.88s/it, loss=0.5080, lr=2.39e-05, n=13685]
Training:   4%|▍         | 412/10000 [1:01:14<23:39:25,  8.88s/it, loss=0.4522, lr=2.39e-05, n=13685]
Training:   4%|▍         | 413/10000 [1:01:14<23:39:28,  8.88s/it, loss=0.4522, lr=2.39e-05, n=13685]
Training:   4%|▍         | 413/10000 [1:01:23<23:39:28,  8.88s/it, loss=0.4950, lr=2.39e-05, n=13685]
Training:   4%|▍         | 414/10000 [1:01:23<23:38:54,  8.88s/it, loss=0.4950, lr=2.39e-05, n=13685]
Training:   4%|▍         | 414/10000 [1:01:32<23:38:54,  8.88s/it, loss=0.4953, lr=2.39e-05, n=13685]
